"CustomerID","Title","FirstName","MiddleName","LastName","Suffix","AddressLine1","AddressLine2","City","StateProvinceName","CountryRegionName","PostalCode","PhoneNumber","BirthDate","Education","Occupation","Gender","MaritalStatus","HomeOwnerFlag","NumberCarsOwned","NumberChildrenAtHome","TotalChildren","YearlyIncome","LastUpdated","BikeBuyer","AvgMonthSpend","Age","clustering"
24417,"NULL","Christopher","A","Harris","NULL","1401 Via Alta","NULL","San Diego","California","United States","92102","267-555-0140",1981-07-20,"Bachelors","Clerical","M","S",1,1,0,0,83403,"2017-03-06",0,52.72,43,"1"
24418,"NULL","Brandon","V","Garcia","NULL","2731 Wiget Lane","NULL","Sooke","British Columbia","Canada","V0","291-555-0169",1975-06-20,"High School","Clerical","M","S",1,1,0,0,83677,"2017-03-06",1,55.83,49,"1"
24419,"NULL","Kaylee","L","Rivera","NULL","2312 Wilson Court","NULL","Berkeley","California","United States","94704","530-555-0180",1975-01-28,"High School","Skilled Manual","F","M",1,1,0,2,58312,"2017-03-06",0,48.4,50,"3"
24421,"NULL","Seth","P","Kelly","NULL","1616 Kentucky Dr.","NULL","Olympia","Washington","United States","98501","152-555-0167",1975-02-27,"High School","Skilled Manual","M","M",1,2,0,2,53620,"2017-03-06",0,52.45,49,"1"
24422,"NULL","Thomas","E","Lal","NULL","7748 Rambling Rose Ave","NULL","Concord","California","United States","94519","916-555-0172",1955-09-01,"Graduate Degree","Skilled Manual","M","M",1,0,2,2,54544,"2017-03-06",1,51.13,69,"3"
24423,"NULL","Alyssa","E","Harris","NULL","2690 Frayne Ct.","NULL","Los Angeles","California","United States","90012","488-555-0138",1955-02-16,"Graduate Degree","Professional","F","M",1,3,3,3,128617,"2017-03-06",1,52.32,70,"3"
24424,"NULL","Morgan","NULL","Russell","NULL","1265 Gloria Terr.","NULL","West Covina","California","United States","91791","791-555-0198",1956-01-07,"Graduate Degree","Management","F","M",1,3,0,2,108774,"2017-03-06",1,50.89,69,"3"
24425,"NULL","Chloe","L","Ward","NULL","7176 Chatworth","NULL","Bremerton","Washington","United States","98312","132-555-0183",1980-02-14,"High School","Manual","F","S",0,0,0,0,29629,"2017-03-06",0,46.02,45,"2"
24426,"NULL","Jordan","L","Russell","NULL","6416 Teakwood Drive","NULL","Beverly Hills","California","United States","90210","607-555-0149",1980-11-23,"Partial College","Skilled Manual","M","M",1,2,0,1,51750,"2017-03-06",1,49.2,44,"3"
24427,"NULL","Evelyn","R","Fernandez","NULL","7243 St. George Dr.","NULL","City Of Commerce","California","United States","90040","507-555-0193",1980-12-08,"Partial College","Skilled Manual","F","S",0,2,0,0,54476,"2017-03-06",1,48.03,44,"2"
24428,"NULL","Hailey","NULL","Price","NULL","9058 East 23rd Street","NULL","Coronado","California","United States","92118","128-555-0112",1980-07-22,"Partial College","Manual","F","M",1,1,0,1,25554,"2017-03-06",0,44.93,44,"3"
24429,"NULL","Isabelle","NULL","Hughes","NULL","2594 Breaker Dr","NULL","Seattle","Washington","United States","98104","374-555-0111",1974-10-24,"Partial High School","Skilled Manual","F","S",1,1,0,0,59267,"2017-03-06",0,50.62,50,"2"
24430,"NULL","Dalton","NULL","Long","NULL","8847 Reisling Court","NULL","Concord","California","United States","94519","362-555-0174",1974-01-22,"Partial High School","Manual","M","S",0,0,0,0,36776,"2017-03-06",0,55.98,51,"2"
24431,"NULL","Abigail","C","Morgan","NULL","1363 Mount Circle","NULL","Royal Oak","British Columbia","Canada","V8X","862-555-0137",1974-06-13,"Partial High School","Skilled Manual","F","M",1,1,0,2,55866,"2017-03-06",1,47.86,50,"3"
24432,"NULL","Dalton","NULL","Reed","NULL","6306 Manila Ave.","NULL","San Carlos","California","United States","94070","788-555-0118",1974-06-13,"Partial High School","Manual","M","M",1,0,2,2,35106,"2017-03-06",0,51.76,50,"1"
24433,"NULL","Luis","P","Simmons","NULL","51 LaCrosse Ave","NULL","Los Angeles","California","United States","90012","652-555-0183",1974-07-06,"High School","Skilled Manual","M","M",1,1,1,1,54006,"2017-03-06",1,52.3,50,"3"
24434,"NULL","Jordan","L","Butler","NULL","2317 Glen Road","NULL","Renton","Washington","United States","98055","890-555-0163",1974-02-08,"High School","Skilled Manual","M","M",1,2,1,2,53372,"2017-03-06",1,55.35,51,"3"
24435,"NULL","Mariah","A","Hughes","NULL","3153 Glaze Ct","NULL","Beaverton","Oregon","United States","97005","983-555-0129",1973-10-26,"Graduate Degree","Professional","F","M",1,2,0,1,127299,"2017-03-06",0,51.75,51,"3"
24436,"NULL","Jennifer","NULL","Hernandez","NULL","6157 San Benito","NULL","Grossmont","California","United States","91941","972-555-0197",1973-01-20,"Graduate Degree","Management","F","M",1,0,0,2,108982,"2017-03-06",1,50.92,52,"3"
24437,"NULL","Nicole","J","Blue","NULL","8882 Weatherly Way","NULL","Newport Beach","California","United States","92625","454-555-0153",1973-07-07,"Graduate Degree","Clerical","F","S",1,1,0,0,78825,"2017-03-06",0,51.3,51,"2"
24438,"NULL","Xavier","NULL","Robinson","NULL","6594 Glen Wood Drive","NULL","Lynnwood","Washington","United States","98036","782-555-0117",1972-10-11,"Partial College","Clerical","M","M",1,1,1,2,81845,"2017-03-06",1,55.83,52,"1"
24439,"NULL","Xavier","D","Watson","NULL","1877 Minert Rd.","NULL","Everett","Washington","United States","98201","486-555-0141",1971-02-12,"Partial College","Clerical","M","M",1,1,2,2,78196,"2017-03-06",0,51.71,54,"1"
24440,"NULL","Jordyn","NULL","Hughes","NULL","9351 W Lake Drive","# 18","Lincoln Acres","California","United States","91950","278-555-0174",1971-03-10,"Partial College","Skilled Manual","F","M",1,0,0,2,61999,"2017-03-06",1,49.43,53,"3"
24441,"NULL","Tristan","L","Bryant","NULL","5545 Goen Road","NULL","Yakima","Washington","United States","98901","269-555-0191",1971-09-25,"Partial College","Management","M","S",1,1,0,0,112717,"2017-03-06",1,61.31,53,"2"
24442,"NULL","Briana","J","Gutierrez","NULL","9089 Bonari Court","NULL","Biloxi","Mississippi","United States","39530","646-555-0142",1971-10-15,"Partial College","Manual","F","M",1,1,1,2,28802,"2017-03-06",0,46.42,53,"3"
24443,"NULL","Edgar","NULL","Suri","NULL","2430 Santa Lucia","NULL","Chula Vista","California","United States","91910","370-555-0153",1971-08-27,"Partial College","Clerical","M","M",1,1,1,2,85713,"2017-03-06",0,56.43,53,"1"
24444,"NULL","Elijah","P","Griffin","NULL","8214 South Lake Drive","NULL","Grossmont","California","United States","91941","330-555-0193",1971-07-26,"Partial College","Skilled Manual","M","S",1,1,0,0,56730,"2017-03-06",1,50.92,53,"2"
24445,"NULL","Lauren","R","Brooks","NULL","9435 Breck Court","NULL","West Covina","California","United States","91791","991-555-0161",1971-10-05,"Partial College","Manual","F","M",1,1,0,2,32890,"2017-03-06",0,46.33,53,"3"
24446,"NULL","Brianna","NULL","Robinson","NULL","8994 Mt. Hamilton Dr.","NULL","Berkeley","California","United States","94704","432-555-0196",1971-04-13,"Partial College","Skilled Manual","F","M",1,1,0,2,62000,"2017-03-06",0,49.43,53,"3"
24447,"NULL","Cody","NULL","Morgan","NULL","9159 Shepberry Court","NULL","Bellflower","California","United States","90706","158-555-0128",1969-06-10,"High School","Skilled Manual","M","M",1,2,1,1,56774,"2017-03-06",1,51.52,55,"3"
24448,"NULL","Amanda","J","Lopez","NULL","8481 Zartop Street","NULL","Kirkland","Washington","United States","98033","767-555-0150",1969-04-08,"High School","Clerical","F","M",1,2,0,2,81389,"2017-03-06",1,49.56,55,"1"
24449,"NULL","Melanie","T","Simmons","NULL","3020 Fairoaks Way","NULL","Novato","California","United States","94947","406-555-0137",1969-11-19,"High School","Skilled Manual","F","M",1,2,0,2,60374,"2017-03-06",1,48.7,55,"3"
24450,"NULL","Isabel","NULL","Long","NULL","5290 Pennsylvania Blvd","NULL","Sedro Woolley","Washington","United States","98284","281-555-0170",1969-06-12,"High School","Clerical","F","M",1,1,0,2,84075,"2017-03-06",0,50.79,55,"1"
24451,"NULL","Bailey","NULL","Morgan","NULL","5831 Mountain View Place","NULL","Seattle","Washington","United States","98104","367-555-0120",1969-07-23,"High School","Clerical","F","M",1,2,1,2,80957,"2017-03-06",1,51.56,55,"1"
24452,"NULL","Megan","C","Coleman","NULL","1362 Somerset Place","NULL","Bellingham","Washington","United States","98225","436-555-0179",1969-02-13,"High School","Skilled Manual","F","M",1,2,1,2,55220,"2017-03-06",1,49.37,56,"3"
24453,"NULL","Cassie","J","Yuan","NULL","887 Concord Blvd.","NULL","Newcastle","New South Wales","Australia","2300","1 (11) 500 555-0119",1984-03-25,"Bachelors","Management","F","S",1,2,0,0,112674,"2017-03-06",1,55.24,40,"2"
24454,"NULL","Carol","L","Zhou","NULL","8654 Lindell Dr.","NULL","East Brisbane","Queensland","Australia","4169","1 (11) 500 555-0141",1984-07-18,"Bachelors","Management","F","S",1,2,0,0,110326,"2017-03-06",1,51.26,40,"2"
24455,"NULL","Alejandro","M","Chander","NULL","9780 Ridgeview Dr.","NULL","Cranbourne","Victoria","Australia","3977","1 (11) 500 555-0130",1984-09-11,"Bachelors","Skilled Manual","M","M",1,1,0,1,55759,"2017-03-06",1,52.88,40,"1"
24456,"NULL","Danny","NULL","Ruiz","NULL","4661 Balboa Court","NULL","Port Macquarie","New South Wales","Australia","2444","1 (11) 500 555-0152",1984-02-21,"Bachelors","Skilled Manual","M","S",0,1,0,0,62115,"2017-03-06",1,54.19,41,"2"
24457,"NULL","Meghan","A","Alonso","NULL","6290 Chinquapin Court","NULL","Malabar","New South Wales","Australia","2036","1 (11) 500 555-0178",1983-02-26,"Bachelors","Clerical","F","S",0,3,0,0,81626,"2017-03-06",1,50.35,41,"2"
24458,"NULL","Frederick","S","Rodriguez","NULL","7392 Diver Way","NULL","Warrnambool","Victoria","Australia","3280","1 (11) 500 555-0130",1983-06-21,"Bachelors","Management","M","S",1,2,0,0,113400,"2017-03-06",1,61.82,41,"1"
24459,"NULL","Kristin","C","Carson","NULL","3269 Fourth St.","NULL","Caloundra","Queensland","Australia","4551","1 (11) 500 555-0156",1982-05-22,"Partial College","Clerical","F","S",1,2,0,0,87020,"2017-03-06",1,54.45,42,"2"
24460,"NULL","Willie","NULL","Nara","NULL","4867 Victory Lane","NULL","Townsville","Queensland","Australia","4810","1 (11) 500 555-0137",1982-11-15,"Bachelors","Management","M","S",1,1,0,0,108313,"2017-03-06",1,60.71,42,"1"
24461,"NULL","Ruth","D","Sai","NULL","3543 Hilton Way","NULL","Sydney","New South Wales","Australia","1002","1 (11) 500 555-0139",1982-08-07,"Bachelors","Skilled Manual","F","S",0,1,0,0,58838,"2017-03-06",0,51.37,42,"2"
24462,"NULL","Donald","C","Fernandez","NULL","1902 E. 42nd Street","NULL","Wollongong","New South Wales","Australia","2500","1 (11) 500 555-0180",1982-08-26,"Bachelors","Professional","M","S",1,3,0,0,132297,"2017-03-06",1,57.31,42,"1"
24463,"NULL","Kristen","J","Zheng","NULL","4619 Mount Orange Ct","NULL","Lavender Bay","New South Wales","Australia","2060","1 (11) 500 555-0129",1950-06-18,"Graduate Degree","Professional","F","M",1,3,0,3,129902,"2017-03-06",1,52.41,74,"3"
24464,"NULL","Joanna","E","Torres","NULL","2608 Southampton Road","NULL","Newcastle","New South Wales","Australia","2300","1 (11) 500 555-0111",1986-07-04,"Bachelors","Skilled Manual","F","S",0,0,0,0,51614,"2017-03-06",1,49.37,38,"2"
24465,"NULL","Tara","L","Andersen","NULL","6697 Ridge Park Drive","NULL","Melbourne","Victoria","Australia","3000","1 (11) 500 555-0118",1980-04-08,"Partial College","Clerical","F","M",1,3,0,2,77908,"2017-03-06",1,49.59,44,"3"
24466,"NULL","Alexa","A","Travers","NULL","3641 W. Holly Drive","NULL","Caloundra","Queensland","Australia","4551","1 (11) 500 555-0114",1980-08-04,"Partial College","Skilled Manual","F","M",1,1,0,1,56743,"2017-03-06",0,48.97,44,"3"
24467,"NULL","Susan","A","He","NULL","5728 Thames Dr","NULL","Rhodes","New South Wales","Australia","2138","1 (11) 500 555-0197",1980-05-27,"Partial College","Management","F","S",1,3,0,0,107908,"2017-03-06",1,52.64,44,"2"
24468,"NULL","Whitney","F","Patel","NULL","4173 Signal Court","NULL","Cranbourne","Victoria","Australia","3977","1 (11) 500 555-0195",1985-10-01,"Bachelors","Clerical","F","S",0,1,0,0,81345,"2017-03-06",0,53.06,39,"2"
24469,"NULL","Roger","NULL","Andersen","NULL","8825 Walters Way","NULL","Rhodes","New South Wales","Australia","2138","1 (11) 500 555-0128",1985-06-02,"Bachelors","Clerical","M","S",0,3,0,0,87735,"2017-03-06",1,52.86,39,"1"
24470,"NULL","Clarence","L","Lal","NULL","7000 Hawes Street","NULL","Springwood","New South Wales","Australia","2777","1 (11) 500 555-0124",1985-06-11,"Bachelors","Manual","M","M",0,1,1,2,31908,"2017-03-06",1,47.62,39,"1"
24471,"NULL","Ricardo","L","Chande","NULL","3994 Pinecrest Court","NULL","Cranbourne","Victoria","Australia","3977","1 (11) 500 555-0136",1984-06-03,"Bachelors","Skilled Manual","M","S",0,2,0,0,56900,"2017-03-06",1,58.2,40,"2"
24472,"NULL","Jake","M","He","NULL","5281 Miller Avenue","NULL","North Ryde","New South Wales","Australia","2113","1 (11) 500 555-0189",1984-10-23,"Bachelors","Management","M","S",1,2,0,0,102605,"2017-03-06",1,58.88,40,"1"
24473,"NULL","Marco","K","Rana","NULL","1461 Dent Way","NULL","Wollongong","New South Wales","Australia","2500","1 (11) 500 555-0153",1984-03-26,"Bachelors","Management","M","S",1,3,0,0,103737,"2017-03-06",0,59.17,40,"1"
24474,"NULL","Rosa","M","Guo","NULL","9697 Central Ave","NULL","Sydney","New South Wales","Australia","1002","1 (11) 500 555-0184",1983-03-26,"Bachelors","Skilled Manual","F","S",0,1,0,0,59178,"2017-03-06",0,53.46,41,"2"
24475,"NULL","Gilbert","NULL","Zhou","NULL","8004 Broadmoor Ave.","NULL","Bendigo","Victoria","Australia","3550","1 (11) 500 555-0174",1983-06-15,"Bachelors","Clerical","M","S",0,2,0,0,86493,"2017-03-06",0,54.69,41,"1"
24476,"NULL","Jared","NULL","Brooks","NULL","2263 Terra Granada","NULL","Cranbourne","Victoria","Australia","3977","1 (11) 500 555-0124",1981-03-19,"Partial College","Manual","M","M",1,1,0,2,28453,"2017-03-06",0,46.94,43,"3"
24477,"NULL","Warren","R","Zeng","NULL","1542 Del Rey St.","NULL","Findon","South Australia","Australia","5023","1 (11) 500 555-0149",1981-02-26,"Partial College","Clerical","M","S",1,2,0,0,78413,"2017-03-06",1,58.54,43,"1"
24478,"NULL","Lindsay","E","Sharma","NULL","2878 Bounty Way","NULL","Goulburn","New South Wales","Australia","2580","1 (11) 500 555-0197",1981-03-05,"Partial College","Management","F","S",1,1,0,0,104529,"2017-03-06",0,52.33,43,"2"
24479,"NULL","Desirée","E","Moreno","NULL","9584 Logan Ct","NULL","Malabar","New South Wales","Australia","2036","1 (11) 500 555-0151",1981-02-03,"Partial College","Skilled Manual","F","S",0,1,0,0,58315,"2017-03-06",0,50.7,44,"2"
24480,"NULL","Kelli","A","Liu","NULL","3421 Boyd Road","NULL","Melton","Victoria","Australia","3337","1 (11) 500 555-0163",1978-08-22,"Bachelors","Clerical","F","S",1,3,0,0,82470,"2017-03-06",0,49.42,46,"1"
24481,"NULL","Dennis","K","Sun","NULL","3697 W St.","NULL","Gold Coast","Queensland","Australia","4217","1 (11) 500 555-0168",1978-07-17,"Bachelors","Skilled Manual","M","M",1,1,0,2,58336,"2017-03-06",1,55.31,46,"1"
24482,"NULL","Roy","A","Ramos","NULL","1868 Alexander Pl","NULL","Melton","Victoria","Australia","3337","1 (11) 500 555-0110",1978-08-16,"Bachelors","Skilled Manual","M","M",1,0,1,2,60062,"2017-03-06",1,50.56,46,"1"
24483,"NULL","Arthur","NULL","Kapoor","NULL","9794 Glenside Dr","NULL","Coffs Harbour","New South Wales","Australia","2450","1 (11) 500 555-0151",1956-06-16,"Partial College","Clerical","M","S",1,2,0,1,83715,"2017-03-06",0,50.03,68,"1"
24484,"NULL","Chad","NULL","Anand","NULL","4340 Ohara Ct","NULL","Cloverdale","South Australia","Australia","6105","1 (11) 500 555-0154",1980-07-22,"Partial College","Clerical","M","M",1,0,1,2,87523,"2017-03-06",1,61.52,44,"1"
24485,"NULL","Franklin","NULL","Ma","NULL","3644 Rosarita","NULL","Coffs Harbour","New South Wales","Australia","2450","1 (11) 500 555-0117",1973-09-08,"Bachelors","Manual","M","S",0,0,0,0,31726,"2017-03-06",1,51.18,51,"2"
24486,"NULL","Rafael","NULL","Zeng","NULL","6680 Brookdale Dr.","NULL","Chula Vista","California","United States","91910","787-555-0115",1995-08-22,"High School","Manual","M","M",0,0,0,0,30452,"2017-03-06",1,45.7,29,"2"
24487,"NULL","Samantha","A","Harris","NULL","2595 Worth Ct.","NULL","Newton","British Columbia","Canada","V2L3W8","935-555-0197",1995-03-11,"High School","Skilled Manual","F","S",0,1,0,0,51420,"2017-03-06",0,49.58,29,"2"
24488,"NULL","Gavin","NULL","Gonzales","NULL","5950 Dakota Lane","NULL","Vancouver","British Columbia","Canada","V7L 4J4","586-555-0145",1995-02-09,"High School","Clerical","M","S",0,2,0,0,87344,"2017-03-06",0,50.06,30,"2"
24489,"NULL","Shelby","NULL","Murphy","NULL","1504 Conifer Court","NULL","Haney","British Columbia","Canada","V2W 1W2","316-555-0117",1996-06-08,"High School","Manual","F","S",0,1,0,0,33854,"2017-03-06",0,48.12,28,"2"
24490,"NULL","Dwayne","J","Suarez","NULL","1996 Sand Pointe Lane","NULL","Bremerton","Washington","United States","98312","451-555-0199",2000-04-06,"High School","Skilled Manual","M","M",0,1,0,0,61725,"2017-03-06",0,49.02,24,"2"
24491,"NULL","Kaitlyn","M","Russell","NULL","3904 Piedra Drive","NULL","Sooke","British Columbia","Canada","V0","446-555-0155",2000-05-05,"High School","Skilled Manual","F","S",0,0,0,0,52902,"2017-03-06",0,49.82,24,"2"
24492,"NULL","Devin","NULL","Lopez","NULL","6027 Lisa Ann Street","NULL","Lakewood","California","United States","90712","428-555-0192",1999-04-04,"High School","Manual","M","S",0,1,0,0,32251,"2017-03-06",0,49.05,25,"2"
24493,"NULL","Seth","NULL","Bennett","NULL","5938 Coachman Pl.","NULL","Newton","British Columbia","Canada","V2L3W8","759-555-0116",1999-03-28,"High School","Clerical","M","S",0,1,0,0,86648,"2017-03-06",0,53.38,25,"2"
24494,"NULL","Rafael","A","Zhou","NULL","5013 C Mt. Hood Ct.","NULL","Coffs Harbour","New South Wales","Australia","2450","1 (11) 500 555-0138",1957-03-05,"Partial College","Skilled Manual","M","M",1,2,2,2,56429,"2017-03-06",1,49.69,67,"3"
24495,"NULL","Kellie","M","Ortega","NULL","9214 Birch Park Rd","NULL","Hervey Bay","Queensland","Australia","4655","1 (11) 500 555-0123",1957-02-14,"Partial College","Manual","F","S",1,0,1,1,29957,"2017-03-06",0,49.94,68,"3"
24496,"NULL","Katelyn","A","Mitchell","NULL","6634 Augustine Dr.","NULL","Sooke","British Columbia","Canada","V0","570-555-0129",1998-04-09,"High School","Manual","F","S",0,1,0,0,32316,"2017-03-06",0,48.85,26,"2"
24497,"NULL","Abigail","NULL","James","NULL","3245 Vista Oak Dr.","NULL","Port Orchard","Washington","United States","98366","892-555-0190",1998-03-23,"High School","Manual","F","S",0,0,0,0,31071,"2017-03-06",0,48.1,26,"2"
24498,"NULL","Angela","D","Washington","NULL","1127 Leewood Place","NULL","W. Linn","Oregon","United States","97068","807-555-0154",1998-04-16,"High School","Manual","F","S",0,0,0,0,29491,"2017-03-06",0,49.78,26,"2"
24499,"NULL","Olivia","NULL","Lewis","NULL","2082 S. Bascom Ave.","NULL","Spring Valley","California","United States","91977","498-555-0181",1997-12-02,"Partial High School","Manual","F","S",0,0,0,0,35840,"2017-03-06",0,49.65,27,"2"
24500,"NULL","Seth","NULL","Johnson","NULL","5718 N. Sixth Street","NULL","Puyallup","Washington","United States","98371","177-555-0128",1997-11-13,"High School","Skilled Manual","M","M",0,1,0,0,51900,"2017-03-06",1,48.91,27,"2"
24501,"NULL","Victoria","V","Garcia","NULL","4039 Elkwood Dr.","NULL","Haney","British Columbia","Canada","V2W 1W2","543-555-0198",1999-04-28,"Partial High School","Skilled Manual","F","S",0,0,0,0,59180,"2017-03-06",1,49.59,25,"2"
24502,"NULL","Deb","NULL","Price","NULL","7952 Quartermaster","NULL","Port Macquarie","New South Wales","Australia","2444","1 (11) 500 555-0165",1960-08-12,"Bachelors","Skilled Manual","M","M",1,1,1,2,60686,"2017-03-06",1,52.33,64,"1"
24503,"NULL","Laura","L","Ma","NULL","6432 Maywood Ln.","NULL","Goulburn","New South Wales","Australia","2580","1 (11) 500 555-0185",1961-05-26,"Bachelors","Manual","F","M",1,0,1,2,33099,"2017-03-06",1,48.85,63,"3"
24504,"NULL","Eddie","C","Navarro","NULL","7311 Blackridge Dr.","NULL","Lane Cove","New South Wales","Australia","1597","1 (11) 500 555-0169",1961-08-03,"Bachelors","Manual","M","M",1,1,1,2,35196,"2017-03-06",1,50.25,63,"1"
24505,"NULL","Clifford","NULL","Gonzalez","NULL","8612 Pembrook Court","NULL","Perth","South Australia","Australia","6006","1 (11) 500 555-0161",1963-12-11,"Bachelors","Management","M","M",1,0,1,2,107855,"2017-03-06",1,52.63,61,"1"
24506,"NULL","Jaime","C","Muñoz","NULL","4561 Thornhill Place","NULL","South Melbourne","Victoria","Australia","3205","1 (11) 500 555-0182",1963-02-20,"Graduate Degree","Clerical","F","M",1,2,0,2,80781,"2017-03-06",0,50.03,62,"1"
24507,"NULL","Madison","NULL","Garcia","NULL","9425 Village Road","NULL","Edmonds","Washington","United States","98020","196-555-0130",1996-09-07,"High School","Skilled Manual","F","S",0,0,0,0,55098,"2017-03-06",0,52.34,28,"2"
24508,"NULL","Alex","F","Phillips","NULL","579 Pinnacle Dr.","NULL","Milwaukie","Oregon","United States","97222","382-555-0119",1996-09-13,"High School","Manual","M","S",0,1,0,0,32062,"2017-03-06",1,48.78,28,"2"
24509,"NULL","Emma","F","Long","NULL","3967 High Street","NULL","Spokane","Washington","United States","99202","299-555-0163",1996-11-09,"High School","Skilled Manual","F","S",0,1,0,0,54640,"2017-03-06",0,49.21,28,"2"
24510,"NULL","Christian","P","Martinez","NULL","470 Keller Ridge","NULL","Walla Walla","Washington","United States","99362","191-555-0143",1996-07-11,"High School","Clerical","M","M",0,2,0,0,79418,"2017-03-06",0,49.74,28,"1"
24511,"NULL","Logan","NULL","Hall","NULL","5160 La Vista Circle","NULL","Woodburn","Oregon","United States","97071","288-555-0173",1996-05-02,"Partial College","Clerical","M","S",0,2,0,0,82875,"2017-03-06",1,51.04,28,"2"
24512,"NULL","Adrienne","L","Jiménez","NULL","4965 Bishop Court","NULL","Burlingame","California","United States","94010","675-555-0149",1996-08-13,"Partial College","Clerical","F","S",0,2,0,0,76853,"2017-03-06",1,52.54,28,"2"
24513,"NULL","Alejandro","NULL","Deng","NULL","4621 Candelero Dr.","NULL","Colma","California","United States","94014","735-555-0140",1996-05-25,"Partial College","Clerical","M","M",0,0,0,0,86291,"2017-03-06",1,49.95,28,"1"
24514,"NULL","Jesse","NULL","Phillips","NULL","3143 N. Main","NULL","Mill Valley","California","United States","94941","638-555-0148",1996-03-17,"Partial College","Clerical","M","M",0,2,0,0,80258,"2017-03-06",0,49.86,28,"1"
24515,"NULL","Ian","NULL","Jones","NULL","274 Diane Ct","NULL","San Diego","California","United States","92102","583-555-0115",1996-05-19,"Partial College","Skilled Manual","M","S",0,1,0,0,61135,"2017-03-06",0,48.25,28,"2"
24516,"NULL","Rachel","K","Moore","NULL","1782 Poplar Ave.","NULL","Colma","California","United States","94014","552-555-0111",1995-11-13,"High School","Skilled Manual","F","S",0,2,0,0,57767,"2017-03-06",1,50.69,29,"2"
24517,"NULL","Brandon","NULL","Harris","NULL","6369 Condor Place","NULL","Daly City","California","United States","94015","347-555-0181",1994-06-25,"Partial College","Clerical","M","S",0,3,0,0,83662,"2017-03-06",1,54.55,30,"2"
24518,"NULL","Stephanie","NULL","Allen","NULL","3616 Gonzalez Court","NULL","Lakewood","California","United States","90712","651-555-0132",1994-04-20,"Partial College","Clerical","F","S",0,1,0,0,82008,"2017-03-06",0,53.88,30,"2"
24519,"NULL","Carlos","M","King","NULL","7661 S. Rosal Ave.","NULL","Redwood City","California","United States","94063","956-555-0112",1994-06-13,"Partial College","Clerical","M","M",0,0,0,0,76977,"2017-03-06",1,50.58,30,"1"
24520,"NULL","Joseph","L","Wilson","NULL","1902 Santa Cruz","NULL","Burbank","California","United States","91502","119-555-0178",1993-02-22,"Partial College","Skilled Manual","M","M",0,1,0,0,58773,"2017-03-06",0,48.69,32,"2"
24521,"NULL","Jordyn","NULL","Wood","NULL","33 RiverRock Dr","NULL","Kirkland","Washington","United States","98033","999-555-0183",1992-09-12,"Bachelors","Skilled Manual","F","S",0,0,0,0,58637,"2017-03-06",0,51.85,32,"2"
24522,"NULL","Alex","NULL","Perez","NULL","194 Barberry Court","NULL","Santa Monica","California","United States","90401","698-555-0174",1988-09-09,"Bachelors","Clerical","M","M",1,1,1,2,80949,"2017-03-06",1,49.68,36,"1"
24523,"NULL","Mariah","G","Coleman","NULL","9815 Marlboro Court","NULL","Colma","California","United States","94014","632-555-0154",1988-04-17,"Bachelors","Clerical","F","M",1,1,0,2,83076,"2017-03-06",0,49.64,36,"1"
24524,"NULL","Megan","L","Lewis","NULL","2199 Laverne Way","NULL","Concord","California","United States","94519","153-555-0192",1988-05-06,"Bachelors","Management","F","M",1,3,0,0,104035,"2017-03-06",1,50.96,36,"1"
24525,"NULL","James","L","Nelson","NULL","6909 Hamilton Avenue","NULL","Langford","British Columbia","Canada","V9","551-555-0196",1988-02-02,"Bachelors","Professional","M","M",1,2,0,0,138288,"2017-03-06",0,51.98,37,"1"
24526,"NULL","Julian","A","Barnes","NULL","1851 Prospect St.","NULL","Lemon Grove","California","United States","91945","669-555-0176",1987-05-28,"Bachelors","Management","M","M",1,0,0,1,111775,"2017-03-06",0,51.5,37,"1"
24527,"NULL","Gavin","NULL","Coleman","NULL","5095 Chablis Way","NULL","Santa Cruz","California","United States","95062","158-555-0176",1987-07-06,"Graduate Degree","Skilled Manual","M","M",1,1,1,2,52203,"2017-03-06",1,49.63,37,"3"
24528,"NULL","Katherine","NULL","Hernandez","NULL","8079 Prestwick Drive","NULL","Colma","California","United States","94014","658-555-0194",1987-11-13,"Graduate Degree","Management","F","S",1,0,0,0,103712,"2017-03-06",1,51.55,37,"2"
24529,"NULL","Jillian","NULL","Martinez","NULL","1383 Bola Raton Court","NULL","Berkeley","California","United States","94704","801-555-0165",1987-07-15,"Graduate Degree","Manual","F","S",0,1,0,0,26303,"2017-03-06",0,48.39,37,"2"
24530,"NULL","Franklin","NULL","She","NULL","4979 Sweeney Road","NULL","Burien","Washington","United States","98168","180-555-0155",1987-02-22,"Graduate Degree","Professional","M","S",1,1,0,0,134088,"2017-03-06",0,54.45,38,"1"
24531,"NULL","Andres","NULL","Xie","NULL","Königsteiner Straße 750","NULL","Paderborn","Hamburg","Germany","33041","1 (11) 500 555-0180",1978-03-18,"Bachelors","Skilled Manual","M","M",1,1,1,2,59001,"2017-03-06",1,59.36,46,"1"
24532,"NULL","Phillip","A","Perez","NULL","Rykestr 2614","NULL","Stuttgart","Saarland","Germany","70452","1 (11) 500 555-0119",1978-03-25,"Bachelors","Clerical","M","M",1,3,0,2,84839,"2017-03-06",0,56.94,46,"1"
24533,"NULL","Blake","NULL","Long","NULL","1761 Holbrook Dr.","NULL","Esher-Molesey","England","United Kingdom","EM15","1 (11) 500 555-0178",1978-08-27,"Partial College","Manual","M","S",0,1,0,0,26226,"2017-03-06",0,52.96,46,"2"
